ModulNr.1,tag,VNT_37,VNT_44,VNT_46,POL-METH,Phil-MA 2,Phil-MA WP-1,Phil-PM-WT 3,BWL-MA-02-04 / MA-WW-BWL-0205 / D-WW-WIWI-0205,BWL-MA-03-04,BWL-MA-04-04,FOMH 6,FOMH 9,FOMH 10,FOMH 12,MSc GIT 04,MSc GIT 09,MSc GIT 12,MSc G 04,MSc G 09,MSc G 11
Raumentwicklung,Auswertungsverfahren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Eingriffsregelung / Ausgleichsregelung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,technische Energie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Entscheidungstheorie / Entscheidungsfindung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,europäische Raumentwicklung / Internationale Raumentwicklung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Evaluierung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Gewässerzustand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Hochwasser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Hochwasserschutz / integrierter Hochwasserschutz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Integrierte ländliche Entwicklung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Raumentwicklung,Interessenkonflikte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,landschaftliche Transformationsprozesse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Landschaftsentwicklung / Landschaftswandel / Landschaftsveränderung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Raumentwicklung,Ökosystemfunktionen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Ökosystemleistungen / Ökosystemdienstleistungen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Partizipation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,planerische Erhebungsverfahren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,praktische / planerische Umsetzung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Raumentwicklung,planerisches Leitbild,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Raumentwicklung,Planungsansätze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Raumentwicklung,Vollzugsinstrumente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Planungsinstrumente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Raumentwicklung,Planungstheorie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Projektphasen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Raumentwicklung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Raumentwicklung,räumliche Ebenen der Planung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Raumordnung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,rechtliche Rahmenbedingungen / Planungsbedingungen (Boden),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Raumentwicklung,städtebauliche Bodenordnung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Raumentwicklung,städtebauliche Instrumente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Raumentwicklung,Stadtentwicklung / Regionalentwicklung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Raumentwicklung,Stadtplanung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Raumentwicklung,Stadtumbau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Raumentwicklung,technische Wärme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,territoriale Kohäsion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Trends / Zukunftsfragen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Umweltanalyse / Ressourcenanalyse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Umweltschutz / Umweltvorsorge / nachsorgender Umweltschutz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Verkehrsplanung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Wirkungsanalyse / Wirkungsabschätzung in der Planung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raumentwicklung,Ziele in der Planung / Zielsysteme in der Planung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schutz / Schutzgüter / Landschaftsfunktionen,Bodenfunktionen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schutz / Schutzgüter / Landschaftsfunktionen,Bodenschutz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schutz / Schutzgüter / Landschaftsfunktionen,Gewässerschutz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schutz / Schutzgüter / Landschaftsfunktionen,Klimaschutz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schutz / Schutzgüter / Landschaftsfunktionen,Kulturraum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Schutz / Schutzgüter / Landschaftsfunktionen,Lebensraumfunktion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schutz / Schutzgüter / Landschaftsfunktionen,Naturraum / Naturraumausstattung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Schutz / Schutzgüter / Landschaftsfunktionen,Naturressourcen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schutz / Schutzgüter / Landschaftsfunktionen,Regeneration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schutz / Schutzgüter / Landschaftsfunktionen,Schutz von Pflanzenbeständen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schutz / Schutzgüter / Landschaftsfunktionen,Schutz von Tierbeständen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schutz / Schutzgüter / Landschaftsfunktionen,Schutzgüter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schutz / Schutzgüter / Landschaftsfunktionen,Wasserdargebot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sozialkompetenzen,Führung / Führungsmodelle / Führungstheorien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sozialkompetenzen,Kommunikation / Kommunikationsmethoden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sozialkompetenzen,Konfliktarten / Konfliktlösung / Mediation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sozialkompetenzen,Moderation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sozialkompetenzen,Organisation / Zeitmanagement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sozialkompetenzen,Präsentation / Präsentationsmethoden / Präsentationstechnologien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sozialkompetenzen,Teambildung / Teambuilding / Teamfindung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistik,Analyse komplexer Systeme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistik,analytische Statistik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistik,bayesische Statistik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistik,biometrische Statistik,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Statistik,Biostatistik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistik,Datenanalyse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistik,Datenstruktur / Datenstrukturierung / Datenorganisation / Datenadministration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistik,deskriptive Statistik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistik,Geostatistik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistik,Hypothesen,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Statistik,Inventurdesign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistik,multivariate Statistik,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Statistik,Statistik / Statistische Verfahren / Statistische Tests,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Statistik,statistische Analyse von Laborexperimenten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistik,Stichprobenverfahren,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Statistik,Verteilungen in der beschreibenden und schließenden Statistik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,Bindung / Entfernung von Stoffe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,Bioindikation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,chemische Wechselwirkungen mit Pflanzen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,Dosis-Wirkungs-Beziehungen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,Expositionsanalyse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,Gift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,Persistenz von Schadstoffen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,Pharmaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,Prophylaxe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,Kultivierung /Rekultivierung,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,Renaturierung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,Risikobewertung von Chemikalien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,Sanierung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,Schadstoff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,Tierversuche (in-vivo),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,Toxizität / Toxikokinetik / Toxikodynamik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,Umweltkompartimente / Umweltmedien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,umweltrelevante chemische Stoffe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,Xenobiotika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umweltchemie / Umweltbelastungen / Ökotoxikologie,Zellkultur (in-vitro),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,Agroforstwirtschaft (Tropen / Subtropen),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,Baum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,Waldbestand / Forstbestand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,Bewirtschaftungsmaßnahmen / Bewirtschaftungsstrategien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,Forstbetrieb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,Forsteinrichtung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,forstliche Inventur / Waldinventur / Strukturinventur / Vorratsinventur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,forstliche Nachhaltigkeit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,Forstplantagen (Tropen),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,Forstschutz / Forstschutzstrategien / Waldschutz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,Funktionsgerechtigkeit / funktionsorientierte Waldbewirtschaftung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,Holz,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Waldbewirtschaftung,Naturwaldbewirtschaftung (Tropen),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,Partnerschaftsmodelle (Waldbewirtschaftung),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,Produktionsstrategien / Produktionssysteme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,traditionelle Waldnutzung (Tropen),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,Waldbau / Waldbausysteme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,waldbauliche Maßnahmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,Waldnutzung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,Waldumbau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,Waldwachstum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldbewirtschaftung,Zertifizierung von Holz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,aquatische Lebensgemeinschaften,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,fluviale Dynamik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Gewässerbelastung / Belastungskomponenten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Gewässergüte / Wasserqualität / Wassergüte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Grundwasser / Grundwasserleiter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Hydrologie arider und semi-arider Gebiete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Hydrologische Prozesse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Hydromechanik / Hydrodynamik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Niederschlag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Sediment / sedimentologische Prozesse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Stressoren (für Lebensgemeinschaften),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Strömungsvorgänge / Stofftransportvorgänge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Tracerhydrologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Verdunstung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Wasser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Wassereinzugsgebiet / Wassereinzugsgebietsmodellierung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Wasserhaushalt (terrestrische Standorte),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Wasserhaushalt von Pflanzen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Wasserhaushaltsmodellierung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,"Wasserinhaltsstoffe (natürliche, anthropogene, xenobiotische)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Wasserkreislauf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Wasserorganismen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Wasserspezifische Fragestellungen (international),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Stofftransport im Wasser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Wasserstress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasser,Wechselwirkung Abflussdynamik - Sedimentdynamik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasserwirtschaft,Abwasserentsorgung / Abwasserableitung  / Regenwasserableitung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasserwirtschaft,Abwasserreinigung / Aquatische Aufbereitung / Abwasserbehandlung / Abwasseraufbereitung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasserwirtschaft,Flussgebietsbewirtschaftung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasserwirtschaft,Hydraulische Grundlagen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasserwirtschaft,Prozesstechnik,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasserwirtschaft,Siedlungswasserwirtschaft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasserwirtschaft,Trinkwasser / Trinkwasserversorgung / Trinkwasseraufbereitung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasserwirtschaft,Abwasseraufbereitungstechniken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasserwirtschaft,Umweltverfahrenstechnik,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasserwirtschaft,Wasserbau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasserwirtschaft,Wassernutzung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasserwirtschaft,Wasserwirtschaft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasserwirtschaft,Wechselwirkung Landnutzung - Wassernutzung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Biogeographie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Biologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Biotechnologie,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Bodengeologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Ethik /Philosophie,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Ethnologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,"Geographie (integrative, physische, Humangeographie)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Geologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,"Geomorphologie (angewandte, Risiken)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Glaziologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Hydrobiologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Hydrochemie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Hydrogeologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Hydrologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Hydrometeorologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Klimatologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Kommunikationswissenschaft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Meteorologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Mineralogie (der Gesteinsverwitterung),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Museologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Naturwissenschaften,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Ontologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Paläontologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Petrographie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Planungswissenschaften,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Politikwissenschaften,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Sozialwissenschaften,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Sozioökonomie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Technikwissenschaften,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Umweltökonomie,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Wissenschaftliche Disziplinen,Wirtschaftswissenschaften,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
